,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,SI_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2016-05-31,198118,89815,28184,59970,135935,084691,SILVER - COMMODITY EXCHANGE INC.,15.972000122070312,0.38343310552297116,-75965,1.1429581406309837,61631,-2.0880588368142496,0.011883310788392333,0.08983974440461359,-0.016381372917412818,0.025356917327209016,0.26546750883933595
2016-06-07,192376,86676,29635,56476,128310,084691,SILVER - COMMODITY EXCHANGE INC.,16.37700080871582,0.37340416683993843,-71834,2.085120988501802,57041,-2.3168010983353358,0.06017230742588724,0.03946316341532615,0.025356917327209016,0.06307620368111166,0.26900146874741465
2016-06-14,199111,97370,27731,56766,138510,084691,SILVER - COMMODITY EXCHANGE INC.,17.40999984741211,0.4105448719558437,-81744,-5.151370233293134,69639,6.548633925229759,0.05371883897662795,0.10070263227312332,0.06307620368111166,-0.005686331091623531,0.2740030323140708
2016-06-21,205618,106942,26699,55836,145772,084691,SILVER - COMMODITY EXCHANGE INC.,17.31100082397461,0.4373936133996051,-89936,-4.114288010205363,80243,5.325672614772665,0.040633308202055476,0.07934690701206965,-0.005686331091623531,0.030500829114307626,0.2795839846157539
2016-06-28,211396,107555,23894,56671,151872,084691,SILVER - COMMODITY EXCHANGE INC.,17.839000701904297,0.4503443773770554,-95201,-2.560573490647706,83661,1.6623058292561936,0.03325453263835276,0.026002480049296686,0.030500829114307626,0.1136273580437206,0.286175956039905
2016-07-05,211347,111348,25594,55718,154486,084691,SILVER - COMMODITY EXCHANGE INC.,19.86599922180176,0.46732624546362145,-98768,-1.687354538401862,85754,0.9900849590342296,0.016969229890963066,0.04011187217946284,0.1136273580437206,0.013289033993070687,0.29376585786346926
2016-07-12,214617,114376,26724,54035,154155,084691,SILVER - COMMODITY EXCHANGE INC.,20.1299991607666,0.4665054492421383,-100120,-0.63970626505226,87652,0.8980491797849035,0.00967385561266151,0.029468462083628633,0.013289033993070687,-0.007699890002924925,0.30112288584120167
2016-07-19,219206,120839,26449,50379,156634,084691,SILVER - COMMODITY EXCHANGE INC.,19.975000381469727,0.4847266954371687,-106255,-2.8585806343393116,94390,3.1395462614797522,0.02963581997265872,0.04574710770734887,-0.007699890002924925,-0.016020009447462846,0.3093156327242847
2016-07-26,218299,123737,27660,48115,155238,084691,SILVER - COMMODITY EXCHANGE INC.,19.655000686645508,0.49071686081933497,-107123,-0.39597456274007103,96077,0.7695957227448154,0.017998259184767374,0.027140564211972498,-0.016020009447462846,0.05143727520967967,0.3175325992725614
2016-08-02,224540,122676,29242,49123,158244,084691,SILVER - COMMODITY EXCHANGE INC.,20.666000366210938,0.4859757726908346,-109121,-0.9152584299515801,93434,-1.210724739920934,0.01935698544127079,0.017397543411577298,0.05143727520967967,-0.04122719322015378,0.32545487419647007
2016-08-09,210647,122165,31101,47020,150331,084691,SILVER - COMMODITY EXCHANGE INC.,19.81399917602539,0.4904461017721591,-103311,2.587512247261067,91064,-1.0554912265075265,0.05075221306200627,0.015463312150118095,-0.04122719322015378,0.0017159785072391465,0.33248384589453017
2016-08-16,205905,118988,33999,49176,149770,084691,SILVER - COMMODITY EXCHANGE INC.,19.847999572753903,0.48854568854568853,-100594,1.289835601741302,84989,-2.883971763186753,0.013656972243724428,0.039709256342042136,0.0017159785072391465,-0.04725915686885751,0.33928674356002825
2016-08-23,206264,118356,35153,47602,145671,084691,SILVER - COMMODITY EXCHANGE INC.,18.90999984741211,0.4754537873792809,-98069,1.2262936791238677,83203,-0.8673903013525655,0.029352263378744057,0.011634497000175886,-0.04725915686885751,-0.0176097401265205,0.34567384746579977
2016-08-30,189416,114230,29876,44378,140056,084691,SILVER - COMMODITY EXCHANGE INC.,18.57699966430664,0.5051210035055117,-95678,1.1591940425862002,84354,0.5580227281542102,0.04792500298209658,0.06525057943458287,-0.0176097401265205,0.07923777513430097,0.3526238555400223
2016-09-06,199197,118059,30031,45970,145552,084691,SILVER - COMMODITY EXCHANGE INC.,20.048999786376957,0.4999171674272203,-99582,-2.0610719263420196,88028,1.9396460700257634,0.037008803166215895,0.026902559254507394,0.07923777513430097,-0.05780838989863435,0.3590789641795872
2016-09-13,193953,113792,32224,45479,142154,084691,SILVER - COMMODITY EXCHANGE INC.,18.88999938964844,0.49844549968291285,-96675,1.4593593277007182,81568,-3.2430207282238186,0.02072663124290503,0.04424172693403463,-0.05780838989863435,0.01614612572951768,0.3660651296012261
2016-09-20,193501,113567,30932,45909,142854,084691,SILVER - COMMODITY EXCHANGE INC.,19.19499969482422,0.5010051627640167,-96945,-0.13920898361974293,82635,0.5501332797120952,0.00598634266249212,0.010498342549083385,0.01614612572951768,-0.005626454980609319,0.3717416984324288
2016-09-27,201486,116948,32086,48161,148979,084691,SILVER - COMMODITY EXCHANGE INC.,19.08699989318848,0.5003722342991572,-100818,-2.0015400437207043,84862,1.1508984449692767,0.04249264482093943,0.030429298012534054,-0.005626454980609319,-0.07198619777887383,0.3776743555550274
2016-10-04,198747,110764,34961,48885,139781,084691,SILVER - COMMODITY EXCHANGE INC.,17.71299934387207,0.4573452681046758,-90896,4.924411621651132,75803,-4.496094021420843,0.05259029183848706,0.0621650368845428,-0.07198619777887383,-0.014509116411802525,0.3803759670585446
2016-10-11,187469,97527,34634,52174,129809,084691,SILVER - COMMODITY EXCHANGE INC.,17.45599937438965,0.41412180147117655,-77635,6.6723019718536625,62893,-6.495695532511182,0.07286944384915074,0.10263239533599171,-0.014509116411802525,0.007733743911557456,0.3813522369024453
2016-10-18,189229,94230,34944,53771,128682,084691,SILVER - COMMODITY EXCHANGE INC.,17.590999603271484,0.3958748394802065,-74911,1.4530402359856829,59286,-1.924051443171938,0.014929872350687575,0.02792357595181693,0.007733743911557456,0.00824287766663967,0.3812992557569234
2016-10-25,196311,92213,35140,57120,130516,084691,SILVER - COMMODITY EXCHANGE INC.,17.736000061035156,0.3738761455038179,-73396,0.8006172415433153,57073,-1.1694824789012255,0.027622631051610565,0.01737689728549779,0.00824287766663967,0.036592251105845186,0.38063032365355615
2016-11-01,196912,89233,27097,58595,135512,084691,SILVER - COMMODITY EXCHANGE INC.,18.38500022888184,0.39061611278134395,-76917,-1.7935826316406112,62136,2.579070963929683,0.03333728304491852,0.09475629674202699,0.036592251105845186,-0.0029915857759623687,0.38040791051467043
2016-11-08,188265,89360,24091,53861,136122,084691,SILVER - COMMODITY EXCHANGE INC.,18.32999992370605,0.4369426074947547,-82261,-2.7139026570244575,65269,1.5910660599658732,0.028128832579757138,0.02761544631603071,-0.0029915857759623687,-0.07097657395023749,0.3828758530110075
2016-11-15,174831,85575,22969,51359,129880,084691,SILVER - COMMODITY EXCHANGE INC.,17.02899932861328,0.4491251551498304,-78521,1.98656149576395,62606,-1.4144955249249727,0.048245686634775076,0.04520747346698113,-0.07097657395023749,-0.02384169084127641,0.387511294598827
2016-11-22,169661,81835,21668,46804,125036,084691,SILVER - COMMODITY EXCHANGE INC.,16.62299919128418,0.46110773837240143,-78232,0.1653024921209625,60167,-1.3950615165502687,0.05469622905027933,0.04870390230234872,-0.02384169084127641,0.0022859958286858273,0.3931310742831288
2016-11-29,156626,79485,20445,41906,117351,084691,SILVER - COMMODITY EXCHANGE INC.,16.660999298095703,0.481688863917868,-75445,1.642687476791956,59040,-0.6642658006259541,0.07901065573255807,0.035755028519963976,0.0022859958286858273,0.004741640738889608,0.398882197116413
2016-12-06,159337,81495,22130,43081,118821,084691,SILVER - COMMODITY EXCHANGE INC.,16.739999771118164,0.4753447096405731,-75740,-0.18834676235107836,59365,0.20750067038678124,0.016337043396622647,0.035657418576598314,0.004741640738889608,0.010215025646091558,0.40435742771498934
2016-12-13,163556,87040,20107,41867,122998,084691,SILVER - COMMODITY EXCHANGE INC.,16.910999298095703,0.49604416835823817,-81131,-3.3833949427942036,66933,4.749681492685315,0.03269948139386771,0.07063193556515815,0.010215025646091558,-0.05067698416261068,0.4111835664254787
2016-12-20,159697,83529,22635,42097,116045,084691,SILVER - COMMODITY EXCHANGE INC.,16.054000854492188,0.4630519045442306,-73948,4.3917679571522905,60894,-3.692313336105065,0.04542120372829482,0.05688368938623262,-0.05067698416261068,-0.007786280492151465,0.41636892148888116
2016-12-27,163097,84330,25419,41974,115981,084691,SILVER - COMMODITY EXCHANGE INC.,15.928999900817873,0.45376064550543543,-74007,-0.0369449645265722,58911,-1.241726519596486,0.001183881485233136,0.032665445698821856,-0.007786280492151465,0.02680651654902433,0.4216129299902352
2017-01-03,163812,86821,25530,42493,118307,084691,SILVER - COMMODITY EXCHANGE INC.,16.356000900268555,0.4628110272751691,-75814,-1.1079296369645057,61291,1.4592543087855692,0.01769278606965174,0.02315956244270189,0.02680651654902433,0.027329333063564887,0.4272071074121201
2017-01-10,165040,88430,23829,41425,120362,084691,SILVER - COMMODITY EXCHANGE INC.,16.80299949645996,0.4782901114881241,-78937,-1.9064537396527728,64601,2.020608990794325,0.01930315785569916,0.02948538647235411,0.027329333063564887,0.017794429288648494,0.4328681120901049
2017-01-17,172056,90838,21356,45028,126764,084691,SILVER - COMMODITY EXCHANGE INC.,17.101999282836914,0.47505463337518017,-81736,-1.6959524963645178,69482,2.9574648570043625,0.05823903324951104,0.04350500026739398,0.017794429288648494,0.0027482684470074847,0.43765976360773023
2017-01-24,177601,92319,21298,47195,130279,084691,SILVER - COMMODITY EXCHANGE INC.,17.14900016784668,0.46781268123490294,-83084,-0.7834658483284512,71021,0.8944762170456131,0.03201595726697995,0.013545508154589542,0.0027482684470074847,0.021167354297596086,0.44104802587346986
2017-01-31,186839,96909,20935,49265,138678,084691,SILVER - COMMODITY EXCHANGE INC.,17.511999130249023,0.47855640417685813,-89413,-3.5636060607766846,75974,2.7888356484479253,0.05570305890615772,0.042030141543056926,0.021167354297596086,0.012619956736120264,0.44471391054404646
2017-02-07,193936,98560,20283,50072,142784,084691,SILVER - COMMODITY EXCHANGE INC.,17.732999801635742,0.47805461595577925,-92712,-1.7656913171232986,78277,1.2326120349605811,0.02547496577757498,0.01937850777917084,0.012619956736120264,0.00783848985054525,0.4467004015992281
2017-02-14,195338,104765,19953,48659,147686,084691,SILVER - COMMODITY EXCHANGE INC.,17.871999740600586,0.5069520523400465,-99027,-3.256228859005032,84812,3.3696683441960236,0.032162774707784766,0.052398210362577975,0.00783848985054525,0.006602508517808081,0.4483643515391288
2017-02-21,208147,108848,20831,51934,154167,084691,SILVER - COMMODITY EXCHANGE INC.,17.989999771118164,0.4911576914392232,-102233,-1.6412577173924172,88017,1.640745784230411,0.047336014866497494,0.03825600135719739,0.006602508517808081,0.023902185138774623,0.44969927552634864
2017-02-28,197629,115229,19806,50081,158091,084691,SILVER - COMMODITY EXCHANGE INC.,18.420000076293945,0.5465291025102591,-108010,-2.7754423556428867,95423,3.5580623309488004,0.027751090444440175,0.0548450401747695,0.023902185138774623,-0.05037999417026451,0.4524792484568008
2017-03-07,192398,113437,19984,46774,152636,084691,SILVER - COMMODITY EXCHANGE INC.,17.492000579833984,0.5502240148026487,-105862,1.0868850219350399,93453,-0.9968172687206838,0.04393962188455945,0.014765291820627937,-0.05037999417026451,-0.034530074978906034,0.45504383831524875
2017-03-14,186936,102675,19797,46747,144746,084691,SILVER - COMMODITY EXCHANGE INC.,16.88800048828125,0.5242382419651646,-97999,4.0868408195511385,82878,-5.496418881693157,0.04134354780592502,0.08940002612842118,-0.034530074978906034,0.03919935632632554,0.4570219888667558
2017-03-21,190819,100337,21225,48468,142202,084691,SILVER - COMMODITY EXCHANGE INC.,17.549999237060547,0.4912194278347544,-93734,2.281529507425001,79112,-2.0145932297684768,0.022368490061362562,0.030980076010595416,0.03919935632632554,0.03846160534205456,0.4580178090179165
2017-03-28,201829,112197,21509,48127,149894,084691,SILVER - COMMODITY EXCHANGE INC.,18.225000381469727,0.504223872684302,-101767,-4.209748505127895,90688,6.066481849291737,0.040566404573252335,0.09082614093608364,0.03846160534205456,0.004224947198625539,0.46024135523598636
2017-04-04,219160,126524,25142,47639,159985,084691,SILVER - COMMODITY EXCHANGE INC.,18.302000045776367,0.5126209162255886,-112346,-5.241565880027152,101382,5.298544807733279,0.05095268369745309,0.1184181029367162,0.004224947198625539,-0.0037700931028324947,0.463721901485145
2017-04-11,220172,131969,26454,46900,161314,084691,SILVER - COMMODITY EXCHANGE INC.,18.232999801635746,0.519657358792217,-114414,-0.9436028472348968,105515,1.885836831538602,0.009932089100636844,0.042651635179235335,-0.0037700931028324947,0.0009872017355168072,0.4661795146953517
2017-04-18,227984,128378,24491,46878,163710,084691,SILVER - COMMODITY EXCHANGE INC.,18.250999450683597,0.5124570145273353,-116832,-1.0982322911178533,103887,-0.7394219065094563,0.01148213573422987,0.03633176118114202,0.0009872017355168072,-0.03671032252805495,0.46772126001749376
2017-04-25,214782,121018,27405,43415,151504,084691,SILVER - COMMODITY EXCHANGE INC.,17.58099937438965,0.503249806780829,-108089,3.8349182398764823,93613,-4.5064565934451535,0.08038723777569144,0.06922107759579041,-0.03671032252805495,-0.046186241030248154,0.4689066394549214
2017-05-02,189240,101538,30171,43731,130305,084691,SILVER - COMMODITY EXCHANGE INC.,16.768999099731445,0.45748256182625235,-86574,10.017133651795774,71367,-10.357478745891182,0.12362384793950677,0.16890265661420253,-0.046186241030248154,-0.0453813417866793,0.4689159494658165
2017-05-09,196083,94982,41327,48400,117669,084691,SILVER - COMMODITY EXCHANGE INC.,16.007999420166016,0.3532636689565133,-69269,9.144472627351512,53655,-9.359543436905517,0.10420367437631346,0.12994006265176913,-0.0453813417866793,0.04279119178553237,0.46712060997923943
2017-05-16,215127,100142,57138,55612,112949,084691,SILVER - COMMODITY EXCHANGE INC.,16.69300079345703,0.26652628447382243,-57337,6.085178215347582,43004,-5.431883437115916,0.07078743006982635,0.13333545269582908,0.04279119178553237,0.023842256688231478,0.4639105319711007
2017-05-23,203459,96531,45358,53195,117182,084691,SILVER - COMMODITY EXCHANGE INC.,17.090999603271484,0.3144957952216417,-63987,-3.09119729276195,51173,3.7972918322665214,0.03903108987715478,0.10847211552692598,0.023842256688231478,0.017377619326192972,0.46256644323722357
2017-05-30,205235,96568,35154,52861,123943,084691,SILVER - COMMODITY EXCHANGE INC.,17.38800048828125,0.3463444344288255,-71082,-3.487189065118771,61414,5.033446542055156,0.04012918259767879,0.07774707338181928,0.017377619326192972,0.016620632009407332,0.4618531995623361
2017-06-06,208967,101713,35772,52429,128053,084691,SILVER - COMMODITY EXCHANGE INC.,17.677000045776367,0.361894461804974,-75624,-2.213072818963627,65941,2.205764124052915,0.025165944526323956,0.04191730006909845,0.016620632009407332,-0.05311982653129821,0.4616318590808945
2017-06-13,201214,102702,42044,51617,123530,084691,SILVER - COMMODITY EXCHANGE INC.,16.738000869750977,0.3573956086554613,-71913,1.7758784879909266,60658,-2.5281503778108503,0.030460127778380447,0.05016373509457947,-0.05311982653129821,-0.020313068163494985,0.46060975786357944
2017-06-20,199929,96000,49319,56301,115135,084691,SILVER - COMMODITY EXCHANGE INC.,16.398000717163086,0.29427446743593977,-58834,6.5000447284980165,46681,-6.9463357420457825,0.07629086072936839,0.09618150413916969,-0.020313068163494985,0.010854951132771795,0.4578574665950474
2017-06-27,204637,93869,58337,59720,109928,084691,SILVER - COMMODITY EXCHANGE INC.,16.576000213623047,0.2453515248953024,-50208,4.3145316587388525,35532,-5.576479650275848,0.05084645854946713,0.07324941198113083,0.010854951132771795,-0.053028514263345206,0.4539152963550137
2017-07-11,207592,91174,77169,65517,90084,084691,SILVER - COMMODITY EXCHANGE INC.,15.696999549865724,0.11834271070176115,-24567,12.529992132410072,14005,-10.519603004344278,0.16478685869628087,0.12787582495262648,-0.053028514263345206,0.03344591879083536,0.44720407453267025
2017-07-18,209689,90776,81400,66398,88312,084691,SILVER - COMMODITY EXCHANGE INC.,16.222000122070312,0.10450715106657955,-21914,1.2779875910439709,9376,-2.2298547150179195,0.01714821278521104,0.02688528017842208,0.03344591879083536,0.016952263374485632,0.44024256879852486
2017-07-25,206347,90865,71448,63775,93307,084691,SILVER - COMMODITY EXCHANGE INC.,16.496999740600586,0.143118145647865,-29532,-3.632999346651469,19417,4.78852014173371,0.04849696336945035,0.061861958068669794,0.016952263374485632,0.01400260070926973,0.433673173610269
2017-08-01,207258,92259,61500,60593,100260,084691,SILVER - COMMODITY EXCHANGE INC.,16.72800064086914,0.191389475918903,-39667,-4.911629439730163,30759,5.496566463287569,0.06300783945590073,0.07376478775226165,0.01400260070926973,-0.021999044501379128,0.42791687774679915
2017-08-08,195163,91345,57481,59273,98834,084691,SILVER - COMMODITY EXCHANGE INC.,16.360000610351562,0.20270748041380796,-39561,0.05114398479190188,33864,1.498132762064673,0.01736798497220237,0.03314609006490801,-0.021999044501379128,0.02017114372827411,0.42246941058762566
2017-08-15,187955,91596,52745,55918,104006,084691,SILVER - COMMODITY EXCHANGE INC.,16.690000534057617,0.2558484743688649,-48088,-4.36916833621127,38851,2.5552999287774836,0.05331907656136665,0.03455012782230967,0.02017114372827411,0.016297145022603043,0.4179579177529469
