,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,CT_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2016-02-23,187997,71410,77481,87474,75771,033661,COTTON NO. 2 - ICE FUTURES U.S.,58.16999816894531,-0.062250993366915426,11703,2.0219740614913317,-6071,-1.115133270085914,0.041391773101779536,0.03641590156557482,-0.028070181253257664,0.0013753108745566678,0.244390920160068
2016-03-01,202863,73131,87303,95738,76570,033661,COTTON NO. 2 - ICE FUTURES U.S.,58.25,-0.09448741268738016,19168,3.9708080448092256,-14172,-4.3091113156061,0.05259767393272512,0.07194858945111385,0.0013753108745566678,-0.0006867109961775641,0.2364369803550255
2016-03-08,208512,68608,91884,101634,74205,033661,COTTON NO. 2 - ICE FUTURES U.S.,58.209999084472656,-0.1315463858195212,27429,4.0722063658725345,-23276,-4.487757747839675,0.046980476458578585,0.0567255688757072,-0.0006867109961775641,0.0005154199358532452,0.22910320702684303
2016-03-15,212253,64964,92668,109891,77749,033661,COTTON NO. 2 - ICE FUTURES U.S.,58.2400016784668,-0.15143248858673375,32142,2.2603015653775325,-27704,-2.123618784530387,0.06289170752504797,0.02809074299634592,0.0005154199358532452,0.0022320956330952324,0.22313376639104718
2016-03-22,211732,64003,90040,108403,78227,033661,COTTON NO. 2 - ICE FUTURES U.S.,58.369998931884766,-0.14251978916743807,30176,-0.9262531036074874,-26037,0.7853834810344259,0.01053421207737234,0.023298689327006097,0.0022320956330952324,-0.016960731229836323,0.21645526829990505
2016-03-29,216510,64315,92813,110934,77895,033661,COTTON NO. 2 - ICE FUTURES U.S.,57.380001068115234,-0.15259803242344464,33039,1.3521810590746794,-28498,-1.1623184025088318,0.015161866026934423,0.01963367445649407,-0.016960731229836323,0.02649007370981571,0.20960948728466214
2016-04-05,222515,64888,87744,114231,88116,033661,COTTON NO. 2 - ICE FUTURES U.S.,58.900001525878906,-0.11736287441296092,26115,-3.1980047110987946,-22856,2.605884254768833,0.06680603122359116,0.036964725614550026,0.02649007370981571,0.044312338336825796,0.20259354271806596
2016-04-12,211884,68284,72515,102606,98386,033661,COTTON NO. 2 - ICE FUTURES U.S.,61.5099983215332,-0.01991655811670537,4220,-9.839786081837179,-4231,8.370222232209064,0.1089346839675211,0.13228076903955283,0.044312338336825796,0.01918387802593524,0.19605318179316958
2016-04-19,193438,70187,49953,90501,113336,033661,COTTON NO. 2 - ICE FUTURES U.S.,62.68999862670898,0.11804816013399642,-22835,-12.768779143304826,20234,11.546412187800872,0.13272860177494764,0.20363742300649243,0.01918387802593524,0.01228266828252278,0.1935618119104892
2016-04-26,191716,78482,45714,81712,118724,033661,COTTON NO. 2 - ICE FUTURES U.S.,63.459999084472656,0.19305639591896348,-37012,-7.328963285393769,32768,6.479595529316887,0.07073080684108643,0.10092112467390255,0.01228266828252278,-0.0064607603738908725,0.19101511178412495
2016-05-03,193424,78042,44096,83797,122267,033661,COTTON NO. 2 - ICE FUTURES U.S.,63.04999923706055,0.19888948630986847,-38470,-0.7604999061111226,33946,0.6144505414258591,0.02731190309806662,0.01684979285725982,-0.0064607603738908725,-0.03409988480884674,0.18835537544856149
2016-05-10,186343,72961,44782,83112,115249,033661,COTTON NO. 2 - ICE FUTURES U.S.,60.900001525878906,0.17246153598471636,-32137,3.2741541897592854,28179,-2.9815327984117794,0.03883323838859453,0.048979557171126946,-0.03409988480884674,0.021346456559744542,0.18573530775080932
2016-05-17,190763,73173,44491,83861,117206,033661,COTTON NO. 2 - ICE FUTURES U.S.,62.20000076293945,0.17479804783946573,-33345,-0.6482669056524796,28682,0.26993232909205067,0.013458200500330735,0.004274884416644004,0.021346456559744542,0.013022468627948536,0.1835339802382186
2016-05-24,193936,75247,43500,84896,121802,033661,COTTON NO. 2 - ICE FUTURES U.S.,63.0099983215332,0.1902998927481231,-36906,-1.8667141951007271,31747,1.6067057028878766,0.027242643857221648,0.02581117838766453,0.013022468627948536,0.01475956721074767,0.18300411282235093
2016-05-31,202777,81548,41255,84674,131356,033661,COTTON NO. 2 - ICE FUTURES U.S.,63.93999862670898,0.2302134857503563,-46682,-5.0408382146687565,40293,4.406608365646399,0.045252974123964264,0.06959113376709038,0.01475956721074767,0.02987175302525369,0.18371005045371017
2016-06-07,211393,90214,43678,85937,142019,033661,COTTON NO. 2 - ICE FUTURES U.S.,65.8499984741211,0.2652973371871349,-56082,-4.635634218870976,46536,3.0787515349373944,0.05231711382898454,0.0828204821796672,0.02987175302525369,-0.042672704991756016,0.18413593303131967
2016-06-14,200824,87955,41239,83046,137761,033661,COTTON NO. 2 - ICE FUTURES U.S.,63.040000915527344,0.2724524957176433,-54715,0.6466628507093423,46716,0.08514946095660689,0.03237669095635555,0.03636391782900135,-0.042672704991756016,-0.0030139980749819273,0.18545048632826827
2016-06-21,189263,85977,40752,79429,132607,033661,COTTON NO. 2 - ICE FUTURES U.S.,62.84999847412109,0.2809740942498005,-53178,0.7653467713022347,45225,-0.7424411424929291,0.0413656171593503,0.019450954398756402,-0.0030139980749819273,0.028798810372820727,0.18701958600585802
2016-06-28,184257,84783,39584,75651,129123,033661,COTTON NO. 2 - ICE FUTURES U.S.,64.66000366210938,0.2902033572672951,-53472,-0.15533939544443445,45199,-0.013737497556310532,0.035463486575444146,0.018992176381194367,0.028798810372820727,-0.014073671675998267,0.18612718759272423
2016-07-05,183962,85931,38822,74213,128051,033661,COTTON NO. 2 - ICE FUTURES U.S.,63.75,0.29265826638110043,-53838,-0.1986356013611423,47109,1.0365956245895678,0.012409524186212079,0.015310253060046653,-0.014073671675998267,0.11592155905330892,0.18472931784913188
2016-07-12,209897,105240,39492,77369,155442,033661,COTTON NO. 2 - ICE FUTURES U.S.,71.13999938964844,0.37195862732673646,-78073,-13.173916352290146,65748,10.13198377925876,0.13120943598025867,0.138041345383191,0.11592155905330892,0.025583352691018524,0.18488597586423486
2016-07-19,231269,118607,42064,81802,170290,033661,COTTON NO. 2 - ICE FUTURES U.S.,72.95999908447266,0.38261937397575985,-88488,-4.96195753155119,76543,5.142998708890551,0.07648398203830348,0.09920271859887596,0.025583352691018524,0.009183089053627747,0.18562645129101238
2016-07-26,236323,117132,41249,85059,174114,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.62999725341797,0.37683594064056397,-89055,-0.24516904557030988,75883,-0.28538195780670994,0.027321518831051075,0.01445880503343204,0.009183089053627747,0.0005432692790909854,0.18670819436170755
2016-08-02,237053,118994,37553,86226,178776,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.66999816894531,0.3904190202191071,-92550,-1.4789081045856731,81441,2.3518658784798774,0.021996060407091268,0.0355037145394035,0.0005432692790909854,-0.00828017680891846,0.18867972974616004
2016-08-09,244954,122629,38449,88699,185389,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.05999755859375,0.39472717326518447,-96690,-1.7464448878520837,84180,1.155437813484748,0.0331499372464318,0.028129229317473522,-0.00828017680891846,-0.06912120984281733,0.19284943754213374
2016-08-16,235463,110750,37986,93484,176864,033661,COTTON NO. 2 - ICE FUTURES U.S.,68.01000213623047,0.35411083694678147,-83380,5.433673261102085,72764,-4.660466863166145,0.049232840635033366,0.08297923838209983,-0.06912120984281733,0.0016174181281631839,0.19369549261214425
2016-08-23,228356,102587,33198,94432,174561,033661,COTTON NO. 2 - ICE FUTURES U.S.,68.12000274658203,0.3508950936257423,-80129,1.3806840140489165,69389,-1.4333462157536427,0.01208581635953352,0.09537872371764186,0.0016174181281631839,-0.03156197062817623,0.19447420228967546
2016-08-30,228192,98712,31968,100083,175394,033661,COTTON NO. 2 - ICE FUTURES U.S.,65.97000122070312,0.33003348057775905,-75311,2.109863546392475,66744,-1.1582791781253832,0.023537355205697753,0.03906489133761861,-0.03156197062817623,0.04683941610904352,0.19600454247264892
2016-09-06,230647,100512,30197,100526,180649,033661,COTTON NO. 2 - ICE FUTURES U.S.,69.05999755859375,0.3473836642141454,-80123,-2.1087505258729493,70315,1.5649102510166875,0.020264959544767494,0.02732023043554767,0.04683941610904352,-0.026933111440866297,0.19829534101571028
2016-09-13,230433,98887,30031,101742,178550,033661,COTTON NO. 2 - ICE FUTURES U.S.,67.19999694824219,0.333320314364696,-76808,1.4372612693856848,68856,-0.6325683837205773,0.011826951893025845,0.013892551854667309,-0.026933111440866297,0.05386909093716441,0.20044194737144774
2016-09-20,239422,105367,31010,101620,185463,033661,COTTON NO. 2 - ICE FUTURES U.S.,70.81999969482422,0.3501892056703227,-83843,-3.052948145447918,74357,2.3872448824604113,0.024505108278790454,0.054693973323947584,0.05386909093716441,-0.0201920405441669,0.2048283633087323
2016-09-27,253355,114550,33008,102777,194047,033661,COTTON NO. 2 - ICE FUTURES U.S.,69.38999938964844,0.36024550531862404,-91270,-3.1020541136570574,81542,3.00097735379372,0.03281742716222408,0.07577359411214574,-0.0201920405441669,0.007061505520673528,0.2094254943537237
2016-10-04,248637,107954,34500,105808,187439,033661,COTTON NO. 2 - ICE FUTURES U.S.,69.87999725341797,0.3283139677521849,-81631,3.8045430325037985,73454,-3.1923585482820545,0.032869901482368104,0.0567762224998947,0.007061505520673528,-0.03921004538441808,0.21252242507129254
2016-10-11,242564,102520,37168,106314,180428,033661,COTTON NO. 2 - ICE FUTURES U.S.,67.13999938964844,0.3055441038241454,-74114,3.0232829385811444,65352,-3.2585657001974764,0.026215203911530226,0.05800068724586221,-0.03921004538441808,0.059725978145432235,0.21402915329493247
2016-10-18,252761,110629,33201,102972,189850,033661,COTTON NO. 2 - ICE FUTURES U.S.,71.1500015258789,0.343716000490582,-86878,-5.262116389901221,77428,4.978479906333998,0.04358962099842225,0.08396023082806091,0.059725978145432235,-0.0373858553065789,0.21552705072821565
2016-10-25,260503,110658,35954,103536,186527,033661,COTTON NO. 2 - ICE FUTURES U.S.,68.48999786376953,0.3185798244166094,-82991,1.5378163561625409,74704,-1.0776979043444201,0.013400537124693601,0.018975254413008485,-0.0373858553065789,-0.004234208272340334,0.21673721167930873
2016-11-01,257262,109447,33913,100955,185110,033661,COTTON NO. 2 - ICE FUTURES U.S.,68.19999694824219,0.32711787982679136,-84155,-0.4468278676253249,75534,0.31861437296307527,0.013975844650691276,0.022684151785714285,-0.004234208272340334,0.008064561237080659,0.21788361023663055
2016-11-08,248911,104721,28857,102787,187651,033661,COTTON NO. 2 - ICE FUTURES U.S.,68.75,0.34094113960411554,-84864,-0.2755945300899472,75864,0.12827389975977796,0.015056569732610747,0.07323062180898052,0.008064561237080659,0.028218217329545547,0.22001361531881353
2016-11-15,239196,103551,23887,101776,189519,033661,COTTON NO. 2 - ICE FUTURES U.S.,70.69000244140625,0.3668246960651516,-87743,-1.1566383165067033,79664,1.52665008778238,0.009883451483890901,0.048180291592774524,0.028218217329545547,0.04286318679658252,0.2221415487600116
2016-11-22,251793,125357,22545,91455,204521,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.72000122070312,0.449043460302709,-113066,-10.586715496914664,102812,9.67741935483871,0.08555761277941455,0.15650903976957714,0.04286318679658252,-0.018176939027353622,0.22661504548825315
2016-11-29,255483,126896,22532,91005,206984,033661,COTTON NO. 2 - ICE FUTURES U.S.,72.37999725341797,0.45395975466077976,-115979,-1.1569026938794964,104364,0.6163793274634323,0.009775528626895624,0.010386272987659609,-0.018176939027353622,0.0001381892319702871,0.22938802227714813
2016-12-06,251402,127452,20680,85278,202910,033661,COTTON NO. 2 - ICE FUTURES U.S.,72.38999938964844,0.4679039943994081,-117632,-0.6470097814727399,106772,0.9425284656904764,0.03400904964814635,0.016255771879134826,0.0001381892319702871,-0.004834900912723872,0.23101147819320228
2016-12-13,252798,129216,20912,85838,205705,033661,COTTON NO. 2 - ICE FUTURES U.S.,72.04000091552734,0.47416118798408213,-119867,-0.8890144072043977,108304,0.6093825824774664,0.011507736423100538,0.013295321325801981,-0.004834900912723872,-0.037479241300991784,0.23266576407782597
2016-12-20,243889,121505,21486,87091,194490,033661,COTTON NO. 2 - ICE FUTURES U.S.,69.33999633789062,0.44036016384502785,-107399,4.932001044312059,100019,-3.27732023196386,0.0442785557264162,0.057940709555146824,-0.037479241300991784,0.0057686983992575325,0.23382717876415043
2016-12-27,243809,120473,20207,86826,194865,033661,COTTON NO. 2 - ICE FUTURES U.S.,69.73999786376953,0.4431296629738853,-108039,-0.2624144590366929,100266,0.10127558028447368,0.0022719930704211354,0.01642735285754905,0.0057686983992575325,0.029251519615935306,0.23502508286226637
2017-01-03,247158,124424,18402,86600,202190,033661,COTTON NO. 2 - ICE FUTURES U.S.,71.77999877929688,0.4676765469861384,-115590,-3.097096497668257,106022,2.3608644471697104,0.026147027251636135,0.040300785571254535,0.029251519615935306,0.019643406047480383,0.23818666954618367
2017-01-10,264089,138819,21345,82880,212305,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.19000244140625,0.4900809954219979,-129425,-5.597633902200212,117474,4.633473324755824,0.046868912715754524,0.10825154216927649,0.019643406047480383,-0.014756138748858616,0.24395818041372466
2017-01-17,261756,134746,22815,83730,205736,033661,COTTON NO. 2 - ICE FUTURES U.S.,72.11000061035156,0.4661058390256575,-122006,2.8092802047794496,111931,-2.0989136238162134,0.025629953086027373,0.03518002551392794,-0.014756138748858616,0.020246832230134126,0.24897042739433156
2017-01-24,264328,132523,24328,84249,203684,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.56999969482422,0.451843921188826,-119435,0.9822124421216706,108195,-1.4272834242577057,0.008929160603334804,0.023818783431409425,0.020246832230134126,0.018621758220265683,0.2543691876818939
2017-01-31,276602,137516,26085,88212,210119,033661,COTTON NO. 2 - ICE FUTURES U.S.,74.94000244140625,0.44073072501283433,-121907,-0.9352017190762991,111431,1.224236554583699,0.034853903885281784,0.04125891651029028,0.018621758220265683,0.002001519770454374,0.25999848224546274
2017-02-07,283531,142052,25565,91994,220071,033661,COTTON NO. 2 - ICE FUTURES U.S.,75.08999633789062,0.4517213285319771,-128077,-2.230641860868685,116487,1.8278971229419887,0.044010062006312786,0.03016400484437736,0.002001519770454374,0.01638038909202777,0.2679985490743002
2017-02-14,282058,144606,19394,89911,225379,033661,COTTON NO. 2 - ICE FUTURES U.S.,76.31999969482422,0.480284196867311,-135468,-2.606769630128628,125212,3.0772649198853035,0.02344191062196708,0.05320121951219512,0.01638038909202777,-0.03668767116029881,0.27803876242755776
2017-02-21,261594,135847,18413,83139,208056,033661,COTTON NO. 2 - ICE FUTURES U.S.,73.5199966430664,0.4775224202389963,-124917,3.7407199937601483,117434,-2.757588864701586,0.08274523944435859,0.06314015298846104,-0.03668767116029881,0.024619222941150376,0.28841902038151757
2017-02-28,266379,137727,18788,83751,211456,033661,COTTON NO. 2 - ICE FUTURES U.S.,75.33000183105469,0.47941091452404283,-127705,-1.0657736798244608,118939,0.5753190057875945,0.013590463640767325,0.014407564770149825,0.024619222941150376,0.025886060013851075,0.2994555266740449
2017-03-07,273357,143307,16640,85011,220064,033661,COTTON NO. 2 - ICE FUTURES U.S.,77.27999877929688,0.49405356365485426,-135053,-2.7584757056674887,126667,2.901129593549041,0.03234614439072359,0.048316004676549104,0.025886060013851075,-0.0016821591028906013,0.31148629493316754
2017-03-14,274706,141400,16197,83317,216451,033661,COTTON NO. 2 - ICE FUTURES U.S.,77.1500015258789,0.4846417624660546,-133134,0.7020123867323683,125203,-0.5355633841460069,0.01770369085426063,0.014911451360114724,-0.0016821591028906013,-0.004018213633920631,0.32371849206879805
2017-03-21,278130,140559,19766,85006,212164,033661,COTTON NO. 2 - ICE FUTURES U.S.,76.83999633789062,0.4571890842411822,-127158,2.1754166272305664,120793,-1.605352631540629,0.02010970151764983,0.02750662716357399,-0.004018213633920631,0.0005205741467171343,0.3352513550189639
2017-03-28,281653,139043,22163,87808,211059,033661,COTTON NO. 2 - ICE FUTURES U.S.,76.87999725341797,0.437598747394844,-123251,1.4047387912127423,116880,-1.406896055801244,0.013072704580967454,0.02427329007605176,0.0005205741467171343,-0.026404771745834332,0.3466012930923925
2017-04-04,277475,126710,25230,96443,200572,033661,COTTON NO. 2 - ICE FUTURES U.S.,74.8499984741211,0.37527344805838364,-104129,6.789205156699911,101480,-5.46772091900317,0.06438058683904853,0.10135579834145057,-0.026404771745834332,0.002137657519988956,0.3560750685245337
2017-04-11,250988,110730,22574,89554,180853,033661,COTTON NO. 2 - ICE FUTURES U.S.,75.01000213623047,0.3637584266976907,-91299,4.623839985584286,88156,-4.80187404270655,0.09839981953129912,0.1398007561663566,0.002137657519988956,0.024130082749584503,0.3634534336171183
2017-04-18,239278,110272,20627,84921,180523,033661,COTTON NO. 2 - ICE FUTURES U.S.,76.81999969482422,0.3995436270781267,-95602,-1.7144245940044944,89645,0.5932554544440372,0.018696975633278583,0.018372944025546414,0.024130082749584503,0.05063784698127938,0.36886680798142846
2017-04-25,247883,124980,23993,82078,187549,033661,COTTON NO. 2 - ICE FUTURES U.S.,80.70999908447266,0.4254870241202503,-105471,-4.124491177626025,100987,4.740093113449627,0.03660241741368631,0.12132399830841831,0.05063784698127938,0.0014868386562170155,0.3733366277545302
2017-05-02,260058,132618,27755,85620,194604,033661,COTTON NO. 2 - ICE FUTURES U.S.,80.83000183105469,0.41907574464157993,-108984,-1.4172008568558554,104863,1.5636409112363494,0.037816175630923834,0.07108428476115057,0.0014868386562170155,-0.04206360817590171,0.3775709788762938
2017-05-09,257824,129604,25668,86419,193263,033661,COTTON NO. 2 - ICE FUTURES U.S.,77.43000030517578,0.4144067270696289,-106844,0.8228933545593675,103936,-0.35645894377408116,0.007651547114222582,0.03285202740996445,-0.04206360817590171,0.050238917400448724,0.3822237710125421
2017-05-16,264211,136728,26709,86746,202044,033661,COTTON NO. 2 - ICE FUTURES U.S.,81.31999969482422,0.4363860702241769,-115298,-3.278981010301601,110019,2.3593614248479584,0.0315384881747983,0.0499580878258901,0.050238917400448724,-0.050418082753412086,0.3872543099045558
