,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,KC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2016-03-01,195239,36553,53877,108522,95171,083731,COFFEE C - ICE FUTURES U.S.,112.5,-0.0683828538355554,13351,4.603000204283324,-17324,-5.550433135859453,0.0409292415546926,0.11116885989162889,-0.044991535776354175,0.06844441731770856,-0.04256238424789142
2016-03-08,193513,42520,45490,102461,101636,083731,COFFEE C - ICE FUTURES U.S.,120.1999969482422,-0.0042632794695963575,825,-6.415726366146108,-2970,7.352014710175733,0.06137277862976918,0.16309510282922396,0.06844441731770856,0.03244593697916831,-0.04289718506153008
2016-03-15,190078,45991,32549,95197,110076,083731,COFFEE C - ICE FUTURES U.S.,124.0999984741211,0.07827839097633603,-14879,-8.115217065520145,13442,8.481083958183689,0.07650299844597196,0.20896358543417368,0.03244593697916831,0.0850120511851844,-0.04150899839264229
2016-03-22,196145,55141,29247,91573,121179,083731,COFFEE C - ICE FUTURES U.S.,134.64999389648438,0.15093935608860792,-29606,-7.747871926261849,25894,6.550994854743843,0.06922144092652478,0.14755652462435417,0.0850120511851844,-0.05347194411146694,-0.038474461416417735
2016-03-29,198274,56230,30427,92489,122556,083731,COFFEE C - ICE FUTURES U.S.,127.4499969482422,0.1516436850015635,-30067,-0.23503020724464047,25803,-0.046394249152412755,0.010662884512543887,0.026183689719237915,-0.05347194411146694,-0.051392668334258707,-0.035373726453421975
2016-04-05,197959,48921,31599,97858,119528,083731,COFFEE C - ICE FUTURES U.S.,120.9000015258789,0.10946711187670174,-21670,4.235048468281268,17322,-4.277414083540958,0.038627142502277056,0.10532786885245901,-0.051392668334258707,0.03060377916910273,-0.03359826994885417
2016-04-12,195442,46139,33167,96893,114296,083731,COFFEE C - ICE FUTURES U.S.,124.5999984741211,0.08904432005403137,-17403,2.1554968453063514,12972,-2.1974247192600487,0.02934338436187491,0.054850830958565557,0.03060377916910273,0.010032102851587288,-0.031532970047482387
2016-04-19,186945,48692,32923,92161,113018,083731,COFFEE C - ICE FUTURES U.S.,125.8499984741211,0.11156757335045067,-20857,-1.767276225171662,15769,1.431115113435188,0.029291496693131365,0.03427066103044783,0.010032102851587288,-0.004767568386140897,-0.029504712387343292
2016-04-26,178924,45618,32334,91430,110784,083731,COFFEE C - ICE FUTURES U.S.,125.25,0.10816883145916702,-19354,0.8039797801492418,13284,-1.3292679665142155,0.014662684087155192,0.04699045566502463,-0.004767568386140897,-0.05309382455791545,-0.027409589892739214
2016-05-03,192813,45547,43818,96750,104670,083731,COFFEE C - ICE FUTURES U.S.,118.5999984741211,0.04107606852235067,-7920,6.390422749323735,1729,-6.458049227605017,0.0567669546221825,0.12930118055167011,-0.05309382455791545,0.06998316322549458,-0.026380230999564696
2016-05-10,189256,44806,35896,94987,109145,083731,COFFEE C - ICE FUTURES U.S.,126.9000015258789,0.0748087246903665,-14158,-3.235259033363933,8910,3.724333940138891,0.0305586581231752,0.1073455428613913,0.06998316322549458,0.03900712780233695,-0.024556408299674072
2016-05-17,187484,48333,27037,92312,117957,083731,COFFEE C - ICE FUTURES U.S.,131.85000610351562,0.1367850056538158,-25645,-6.069556579447943,21296,6.544574544532273,0.054630021543831946,0.16433594268276502,0.03900712780233695,-0.07622300027705387,-0.022203744349846868
2016-05-24,186763,41990,31768,96610,112268,083731,COFFEE C - ICE FUTURES U.S.,121.8000030517578,0.08383887600863126,-15658,5.326854558255638,10222,-5.9066373663885985,0.04781259874184931,0.1501396458689227,-0.07622300027705387,-0.0020525451045658727,-0.019498274693587076
2016-05-31,196842,40334,39096,102226,110446,083731,COFFEE C - ICE FUTURES U.S.,121.5500030517578,0.041759380619989635,-8220,3.9825875574926513,1238,-4.810374645941648,0.03497404453806801,0.11310587939065844,-0.0020525451045658727,0.0876182116749884,-0.017720743519648606
2016-06-07,188825,44011,35471,95520,109568,083731,COFFEE C - ICE FUTURES U.S.,132.1999969482422,0.07439692837283199,-14048,-2.960750246390506,8540,3.7095741762428744,0.036979247932594786,0.09186985732618706,0.0876182116749884,0.0219365296688232,-0.016290236605046936
2016-06-14,182178,50147,25283,88275,118309,083731,COFFEE C - ICE FUTURES U.S.,135.10000610351562,0.16486074059436376,-30034,-8.466039984112275,24864,8.645041705282669,0.07738256592959765,0.21641256794378894,0.0219365296688232,0.025166496986530396,-0.012810933280301362
2016-06-21,174909,55652,23271,79542,116900,083731,COFFEE C - ICE FUTURES U.S.,138.5,0.2135853500963358,-37358,-4.0202439372481855,32381,4.126184281307292,0.05162847049001741,0.09524473220734134,0.025166496986530396,0.0028880425738944115,-0.008046916085238436
2016-06-28,172146,56936,23141,80774,119506,083731,COFFEE C - ICE FUTURES U.S.,138.89999389648438,0.2249950623308122,-38732,-0.7855513438416548,33795,0.8084203785968703,0.019163171559816256,0.017658004170985425,0.0028880425738944115,0.03815697109178884,-0.00319945818783595
2016-07-05,176566,58947,21317,79598,122438,083731,COFFEE C - ICE FUTURES U.S.,144.1999969482422,0.24262881868536412,-42840,-2.3863464733423956,37630,2.2277601570759704,0.020333009958621237,0.04777982657231137,0.03815697109178884,0.012135922586934189,0.0028626286294950896
2016-07-12,180521,62995,20586,78705,128552,083731,COFFEE C - ICE FUTURES U.S.,145.9499969482422,0.2761285390619374,-49847,-3.9684877043145343,42409,2.706636611805217,0.03380826703078786,0.05717806678551345,0.012135922586934189,-0.008907181082153937,0.009403135152948348
2016-07-19,186943,64471,21368,81093,130775,083731,COFFEE C - ICE FUTURES U.S.,144.64999389648438,0.26576015149002635,-49682,0.09140210834196576,43103,0.38444280720802565,0.021763550890176904,0.02630505947180186,-0.008907181082153937,-0.021085294999399817,0.01574024967021586
2016-07-26,184613,61044,20145,84438,131028,083731,COFFEE C - ICE FUTURES U.S.,141.60000610351562,0.25236575972439645,-46590,1.6539800901879183,40899,-1.178968990547921,0.016698690280601117,0.0572737686139748,-0.021085294999399817,-0.0024717944098092692,0.022253328354755835
2016-08-02,189156,60199,21617,86052,131300,083731,COFFEE C - ICE FUTURES U.S.,141.25,0.239209964262302,-45248,0.726926056128225,38582,-1.255057877830922,0.008677168832124849,0.028319644079397674,-0.0024717944098092692,-0.001061903691924826,0.02819291080477485
2016-08-09,184791,58062,23197,85645,127704,083731,COFFEE C - ICE FUTURES U.S.,141.10000610351562,0.22760307590737644,-42059,1.6859100425045994,34865,-1.9650447249888978,0.018762684615348562,0.04574262543225981,-0.001061903691924826,-0.02622262258668362,0.03279239091347698
2016-08-16,172337,55237,22335,82769,122039,083731,COFFEE C - ICE FUTURES U.S.,137.39999389648438,0.22786749218101743,-39270,1.5092726377366863,32902,-1.062281171702085,0.04170247255966564,0.04753003661114835,-0.02622262258668362,0.0574964301761558,0.03631934861588601
2016-08-23,164169,61307,23013,69927,113438,083731,COFFEE C - ICE FUTURES U.S.,145.3000030517578,0.26503785732994656,-43511,-2.4608760742034503,38294,3.128753546829758,0.1169416191748698,0.08002846299810247,0.0574964301761558,-0.0037852927749897347,0.042657944281361056
2016-08-30,166041,57593,19641,73089,115606,083731,COFFEE C - ICE FUTURES U.S.,144.75,0.2560632614836095,-42517,0.605473627786001,37952,-0.20832191217586754,0.028246641405442644,0.09174715798741487,-0.0037852927749897347,0.053195142993037514,0.04924586607720575
2016-09-06,176478,64486,17286,73379,125692,083731,COFFEE C - ICE FUTURES U.S.,152.4499969482422,0.29642788336223214,-52313,-5.899747652688191,47200,5.569708686408779,0.05212210718788774,0.113094946925598,0.053195142993037514,-0.03345353195682943,0.05687802613213043
2016-09-13,178115,66697,18653,73108,125200,083731,COFFEE C - ICE FUTURES U.S.,147.35000610351562,0.29246273475002105,-52092,0.12522807375423564,48044,0.4782465803102936,0.0038475502753292858,0.04192149970708846,-0.03345353195682943,0.0553104415262724,0.06462747308862676
2016-09-20,181537,71278,21099,71644,126457,083731,COFFEE C - ICE FUTURES U.S.,155.5,0.30193844780953744,-54813,-1.5276647110013193,50179,1.1986637846335233,0.013735417791934417,0.07606871840393171,0.0553104415262724,-0.011575582326416756,0.07255672137017913
2016-09-27,185532,70148,21897,76870,130670,083731,COFFEE C - ICE FUTURES U.S.,153.6999969482422,0.2899769312032426,-53800,0.5580129670535483,48251,-1.0620424486468323,0.045480389322540234,0.020946276277907544,-0.011575582326416756,-0.04066363125631456,0.07997158225755349
2016-10-04,184912,66725,24130,77259,125687,083731,COFFEE C - ICE FUTURES U.S.,147.4499969482422,0.26189755126763004,-48428,2.895457387404868,42595,-3.0485307116831595,0.026470095493382476,0.06225304055913269,-0.04066363125631456,0.022719607818584953,0.08629727313324506
2016-10-11,185562,64117,22520,79706,127425,083731,COFFEE C - ICE FUTURES U.S.,150.8000030517578,0.257159332190858,-47719,0.3834256294886216,41597,-0.5397161893224885,0.02020460481531012,0.04868589632605007,0.022719607818584953,0.052718811587249004,0.09164995719731232
2016-10-18,193462,69392,19844,80790,135635,083731,COFFEE C - ICE FUTURES U.S.,158.75,0.2834923654257684,-54845,-3.840225908321747,49548,4.28482124572919,0.04294328289245697,0.08910081133174952,0.052718811587249004,0.03622047244094495,0.09719743773370251
2016-10-25,205446,77852,16929,81327,146774,083731,COFFEE C - ICE FUTURES U.S.,164.5,0.31856059499819905,-65447,-5.480145971818755,60923,5.87970764284459,0.05118785099583079,0.12001350481636615,0.03622047244094495,-0.018541051986369683,0.10419188980777784
2016-11-01,217273,81673,17268,82965,151704,083731,COFFEE C - ICE FUTURES U.S.,161.4499969482422,0.3163715694080719,-68739,-1.6023675321008926,64405,1.6948492547920135,0.02798835807030328,0.04204525929594405,-0.018541051986369683,0.03747292143769654,0.11145349394960015
2016-11-08,224538,84500,19397,90343,159975,083731,COFFEE C - ICE FUTURES U.S.,167.5,0.3101123195182998,-69632,-0.41100366819623235,65103,0.32125482687678636,0.06251647903866282,0.04770108857811101,0.03747292143769654,-0.034029832526819015,0.1190479559447164
2016-11-15,204830,74337,15038,89241,154019,083731,COFFEE C - ICE FUTURES U.S.,161.8000030517578,0.31625250207489136,-64778,2.161772172193571,59299,-2.5848631412054974,0.029014223464605773,0.16248391608391607,-0.034029832526819015,-0.028121155537322973,0.12739402666125338
2016-11-22,191007,71125,13981,83503,146308,083731,COFFEE C - ICE FUTURES U.S.,157.25,0.3288099389027627,-62805,0.9632378069618709,57144,-1.0520919787140557,0.058522002863222386,0.05016097572439076,-0.028121155537322973,-0.04674089731965425,0.13527436506370646
2016-11-29,186449,64941,14319,86071,142317,083731,COFFEE C - ICE FUTURES U.S.,149.89999389648438,0.30166962547399023,-56246,3.433905563670441,50622,-3.4145345458543406,0.02871867173406659,0.08228614685844057,-0.04674089731965425,-0.0797197960961522,0.14260847012680436
2016-12-06,185690,58473,21171,90308,132237,083731,COFFEE C - ICE FUTURES U.S.,137.9499969482422,0.2258010662932845,-41929,7.678775429205842,37302,-7.144044752184244,0.06433305623581748,0.1672442368540003,-0.0797197960961522,0.006886531129091766,0.1471998916343866
2016-12-13,185708,55956,24930,90734,126396,083731,COFFEE C - ICE FUTURES U.S.,138.89999389648438,0.19203265341288475,-35662,3.3749798050514297,31026,-3.379826592708277,0.028862893197623543,0.07759068318374007,0.006886531129091766,0.035637238477636446,0.15132845265340492
2016-12-20,188916,56998,27804,91139,125064,083731,COFFEE C - ICE FUTURES U.S.,143.85000610351562,0.17957716657138623,-33925,0.935339349947229,29194,-0.9864949275206237,0.008034116085345717,0.046178156175561896,0.035637238477636446,-0.06708382861193074,0.15573664096044748
2016-12-27,189312,55603,32119,93829,120546,083731,COFFEE C - ICE FUTURES U.S.,134.1999969482422,0.1411268171061528,-26717,3.815452370365665,23484,-3.0225073577674735,0.03362332361516035,0.06509199516654887,-0.06708382861193074,0.02384498525343748,0.15922904686883868
2017-01-03,194266,57680,37243,96690,120439,083731,COFFEE C - ICE FUTURES U.S.,137.39999389648438,0.1222499047697487,-23749,1.5677822853279244,20437,-1.609512339418526,0.013669293369379493,0.07586148773216186,0.02384498525343748,0.0749636354388612,0.16167753303738602
2017-01-10,186933,57406,32201,92406,120538,083731,COFFEE C - ICE FUTURES U.S.,147.6999969482422,0.15049242241872757,-28132,-2.2561848187536677,25205,2.4543666930909165,0.020582876249154707,0.05932572232080083,0.0749636354388612,0.014895037194977867,0.16601843635585178
2017-01-17,179348,56201,25005,86593,119893,083731,COFFEE C - ICE FUTURES U.S.,149.89999389648438,0.18567254722662088,-33300,-2.764626898407451,31196,3.2048915921747363,0.03127572813653226,0.10345294682658916,0.014895037194977867,0.01634431158631755,0.17131949210059685
2017-01-24,180324,54570,18325,86465,125757,083731,COFFEE C - ICE FUTURES U.S.,152.35000610351562,0.2178966748741155,-39292,-3.3409906996453818,36245,2.815197270111738,0.02823458453883198,0.11401330681116675,0.01634431158631755,-0.018378752475108673,0.17706451752187297
2017-01-31,185226,54959,19178,88277,127068,083731,COFFEE C - ICE FUTURES U.S.,149.5500030517578,0.2094252426765141,-38791,0.2778332335130099,35781,-0.257314611477119,0.014502310246348881,0.016752768523139592,-0.018378752475108673,-0.04647273023349163,0.18166372921248294
2017-02-07,181894,53807,22594,90112,124312,083731,COFFEE C - ICE FUTURES U.S.,142.60000610351562,0.18802159499488713,-34200,2.478593717944565,31213,-2.466176454709382,0.021410849531768833,0.05978979332731247,-0.04647273023349163,0.007363167938482018,0.18562674009843322
2017-02-14,174739,55075,27029,84192,114677,083731,COFFEE C - ICE FUTURES U.S.,143.64999389648438,0.1744601949192796,-30485,2.0423983199006015,28046,-1.741123951312303,0.07821731893859778,0.06946068401052324,0.007363167938482018,0.04664122862308884,0.18979690621391565
2017-02-21,173929,57280,26408,83492,117194,083731,COFFEE C - ICE FUTURES U.S.,150.35000610351562,0.1937687217197822,-33702,-1.841031481237732,30872,1.6172691843263383,0.01603001704154749,0.033768282190995126,0.04664122862308884,-0.06418362995362592,0.19405559607473208
2017-02-28,176736,57747,29000,85762,115841,083731,COFFEE C - ICE FUTURES U.S.,140.6999969482422,0.17019169835234474,-30079,2.0830338816413594,28747,-1.2217629032536264,0.017970962733689477,0.035263467324518426,-0.06418362995362592,-0.012082423490510474,0.1986435682321917
2017-03-07,175170,58490,33408,86555,113701,083731,COFFEE C - ICE FUTURES U.S.,139.0,0.1549694582405663,-27146,1.6595373891001266,25082,-2.073714466775303,0.014646252796420582,0.05605127423883001,-0.012082423490510474,0.004316590672774234,0.20170573626507945
2017-03-14,183783,59850,37457,89654,114471,083731,COFFEE C - ICE FUTURES U.S.,139.60000610351562,0.13503425235195857,-24817,1.329565564879831,22393,-1.535080207798139,0.018954072259644825,0.055586956745146805,0.004316590672774234,0.02793691780781482,0.20279719513768757
2017-03-21,187689,61442,37497,90192,116670,083731,COFFEE C - ICE FUTURES U.S.,143.5,0.14107379761200708,-26478,-0.9037832661345174,23945,0.8444741896693383,0.013231042917500557,0.016495012078149164,0.02793691780781482,-0.03240413865145908,0.2026074728592914
2017-03-28,191066,60215,45524,94038,111114,083731,COFFEE C - ICE FUTURES U.S.,138.85000610351562,0.08937225880062387,-17076,5.0093505746207825,14691,-4.930496725966893,0.04582943378568086,0.08751737769413367,-0.03240413865145908,-0.007922261830478727,0.20140994543235027
2017-04-04,198653,62223,47872,97849,115095,083731,COFFEE C - ICE FUTURES U.S.,137.75,0.0868146969841885,-17246,-0.0889744904901971,14351,-0.1779489809803942,0.036591779998497255,0.03956582951087697,-0.007922261830478727,0.01778582176582355,0.2009743220690327
2017-04-11,204349,63696,48512,100526,118455,083731,COFFEE C - ICE FUTURES U.S.,140.1999969482422,0.08773715555251066,-17929,-0.3438155980528862,15184,0.41932414813770746,0.027568601842168954,0.018831099386852988,0.01778582176582355,0.01925818121978251,0.2009491842901573
2017-04-18,192352,63183,45289,95525,115571,083731,COFFEE C - ICE FUTURES U.S.,142.89999389648438,0.10421518882049575,-20046,-1.0359727720713094,17894,1.326162594385096,0.03735267366506234,0.03444206799911498,0.01925818121978251,-0.09097271207315161,0.20080779227996587
2017-04-25,200491,52764,51650,106606,109236,083731,COFFEE C - ICE FUTURES U.S.,129.89999389648438,0.013117795811283299,-2630,9.054233904508402,1114,-8.723590084844451,0.08068865188424866,0.16070641867948743,-0.09097271207315161,0.031562789038950045,0.1989798877482758
2017-05-02,206724,51488,54707,111290,109310,083731,COFFEE C - ICE FUTURES U.S.,134.0,-0.009577988042027051,1980,2.2993550832705707,-3219,-2.1611942680718834,0.02156844968268359,0.04080229765996516,0.031562789038950045,-0.008955201106285005,0.19800577127588392
2017-05-09,207823,53081,54189,109446,109234,083731,COFFEE C - ICE FUTURES U.S.,132.8000030517578,-0.0010200988341040212,212,-0.8552466090052437,-1108,1.0211683210464193,0.008779952441924272,0.019679313880861377,-0.008955201106285005,-0.026731950076644417,0.19654752466964412
2017-05-16,211577,52578,54791,109294,108353,083731,COFFEE C - ICE FUTURES U.S.,129.25,-0.004447553373003682,941,0.35077926889709027,-2213,-0.5317024583419544,0.0047462174989777025,0.010291611172684853,-0.026731950076644417,0.007736943907156624,0.19383151391912834
2017-05-23,213102,53624,58569,110423,107918,083731,COFFEE C - ICE FUTURES U.S.,130.25,-0.011754934256834755,2505,0.7392107837808457,-4945,-1.2912556657859786,0.0071631072496690954,0.04299733494959579,0.007736943907156624,0.01420350175443863,0.19199317141402322
